customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,SelectedModel,ChurnProbability,RiskLevel,ObservedRiskFactors,Sprint2RiskLevel,RiskCategoryChanged
7216-EWTRS,1,0-12 months,Month-to-month,Electronic check,100.8,5,No,No,Fiber optic,Random Forest,0.966296994746174,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6959-UWKHF,1,0-12 months,Month-to-month,Electronic check,42.9,1,No,No,DSL,Random Forest,0.7738500911849894,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3063-QFSZL,1,0-12 months,Month-to-month,Electronic check,55.4,2,No,No,DSL,Random Forest,0.7738010876316613,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3855-ONCAR,4,0-12 months,Month-to-month,Mailed check,78.9,2,No,No,Fiber optic,Random Forest,0.7737240842554669,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0434-CSFON,47,25-48 months,Month-to-month,Electronic check,100.5,5,No,No,Fiber optic,Random Forest,0.7736830157941168,High,Month-to-month contract; No technical support; No online security,High,False
9692-TUSXH,18,13-24 months,Month-to-month,Electronic check,96.05,4,No,Yes,Fiber optic,Random Forest,0.7736243329147421,High,Month-to-month contract; No technical support; Electronic check payment,High,False
0376-YMCJC,23,13-24 months,Month-to-month,Electronic check,90.6,4,Yes,No,Fiber optic,Random Forest,0.7736056413806787,High,Month-to-month contract; No online security; Electronic check payment,High,False
6338-AVWCY,3,0-12 months,Month-to-month,Mailed check,40.15,2,No,No,DSL,Random Forest,0.7734234053718706,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3411-WLRSQ,3,0-12 months,Month-to-month,Bank transfer (automatic),74.6,2,No,No,Fiber optic,Random Forest,0.7734136910546371,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2809-ZMYOQ,32,25-48 months,Month-to-month,Electronic check,101.35,5,No,No,Fiber optic,Random Forest,0.7734050733457345,High,Month-to-month contract; No technical support; No online security,High,False
5482-PLVPE,2,0-12 months,Month-to-month,Electronic check,24.35,0,No,No,DSL,Random Forest,0.7732973847774612,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1522-VVDMG,7,0-12 months,Month-to-month,Electronic check,89.75,4,Yes,No,Fiber optic,Random Forest,0.7732705237469919,High,Month-to-month contract; Short customer tenure; No online security,High,False
2408-WITXK,10,0-12 months,Month-to-month,Electronic check,34.7,1,No,No,DSL,Random Forest,0.773191630371926,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8709-KRDVL,33,25-48 months,Month-to-month,Electronic check,100.0,5,No,No,Fiber optic,Random Forest,0.773091186879629,High,Month-to-month contract; No technical support; No online security,High,False
7890-VYYWG,3,0-12 months,Month-to-month,Mailed check,36.45,1,No,No,DSL,Random Forest,0.773050531231532,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9822-OAOVB,1,0-12 months,Month-to-month,Electronic check,55.45,2,No,No,DSL,Random Forest,0.7730184625223822,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4369-HTUIF,6,0-12 months,Month-to-month,Bank transfer (automatic),85.15,3,No,Yes,Fiber optic,Random Forest,0.7728520124365325,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5959-BELXA,32,25-48 months,Month-to-month,Credit card (automatic),96.15,4,No,No,Fiber optic,Random Forest,0.7726585525951364,High,Month-to-month contract; No technical support; No online security,High,False
3001-UNBTL,29,25-48 months,Month-to-month,Electronic check,103.95,5,No,No,Fiber optic,Random Forest,0.7725434608649526,High,Month-to-month contract; No technical support; No online security,High,False
9314-IJWSQ,14,13-24 months,Month-to-month,Electronic check,84.8,3,No,No,Fiber optic,Random Forest,0.7723740517809161,High,Month-to-month contract; No technical support; No online security,High,False
4854-CIDCF,3,0-12 months,Month-to-month,Electronic check,73.85,2,No,No,Fiber optic,Random Forest,0.7723037161404909,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3946-MHCZW,1,0-12 months,Month-to-month,Mailed check,50.9,2,No,No,DSL,Random Forest,0.7722790371320787,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7668-XCFYV,17,13-24 months,Month-to-month,Electronic check,92.55,4,No,No,Fiber optic,Random Forest,0.7722424902975912,High,Month-to-month contract; No technical support; No online security,High,False
8818-DOPVL,46,25-48 months,Month-to-month,Electronic check,104.45,6,No,No,Fiber optic,Random Forest,0.7720714919380249,High,Month-to-month contract; No technical support; No online security,High,False
5909-ECHUI,1,0-12 months,Month-to-month,Electronic check,56.25,2,No,No,DSL,Random Forest,0.7712954876033992,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1771-OADNZ,29,25-48 months,Month-to-month,Electronic check,95.9,5,No,No,Fiber optic,Random Forest,0.771264939440085,High,Month-to-month contract; No technical support; No online security,High,False
9136-ALYBR,1,0-12 months,Month-to-month,Mailed check,24.45,0,No,No,DSL,Random Forest,0.7712404807624685,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9828-AOQLM,1,0-12 months,Month-to-month,Electronic check,45.7,1,No,No,DSL,Random Forest,0.7712114241290005,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3001-CBHLQ,32,25-48 months,Month-to-month,Electronic check,104.9,6,Yes,No,Fiber optic,Random Forest,0.7710740956000379,High,Month-to-month contract; No online security; Electronic check payment,High,False
2665-NPTGL,26,25-48 months,Month-to-month,Bank transfer (automatic),98.1,5,No,No,Fiber optic,Random Forest,0.7710313569519033,High,Month-to-month contract; No technical support; No online security,High,False
7321-VGNKU,2,0-12 months,Month-to-month,Electronic check,70.35,1,No,No,Fiber optic,Random Forest,0.7710033945045441,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4816-JBHOV,2,0-12 months,Month-to-month,Electronic check,44.7,1,No,No,DSL,Random Forest,0.7710032901878986,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8993-PHFWD,3,0-12 months,Month-to-month,Electronic check,25.25,0,No,No,DSL,Random Forest,0.7709704976676993,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7278-CKDNC,24,13-24 months,Month-to-month,Electronic check,80.5,3,No,No,Fiber optic,Random Forest,0.7708142733604776,High,Month-to-month contract; No technical support; No online security,High,False
5380-WJKOV,34,25-48 months,Month-to-month,Electronic check,106.35,6,No,No,Fiber optic,Random Forest,0.7707201936156504,High,Month-to-month contract; No technical support; No online security,High,False
0396-YCHWO,36,25-48 months,Month-to-month,Electronic check,95.4,4,No,No,Fiber optic,Random Forest,0.7706964068953666,High,Month-to-month contract; No technical support; No online security,High,False
0576-WNXXC,27,25-48 months,Month-to-month,Electronic check,95.55,5,No,No,Fiber optic,Random Forest,0.7703345970975766,High,Month-to-month contract; No technical support; No online security,High,False
0018-NYROU,5,0-12 months,Month-to-month,Electronic check,68.95,1,No,No,Fiber optic,Random Forest,0.7701168296201722,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2862-PFNIK,1,0-12 months,Month-to-month,Electronic check,24.7,0,No,No,DSL,Random Forest,0.7699127865299661,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6212-ATMLK,50,Above 48 months,Month-to-month,Electronic check,95.7,4,No,No,Fiber optic,Random Forest,0.7697119223764068,High,Month-to-month contract; No technical support; No online security,High,False
3165-HDOEW,1,0-12 months,Month-to-month,Mailed check,45.85,1,No,No,DSL,Random Forest,0.769505985356224,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9606-PBKBQ,32,25-48 months,Month-to-month,Electronic check,85.0,3,No,No,Fiber optic,Random Forest,0.7693832211496316,High,Month-to-month contract; No technical support; No online security,High,False
3223-WZWJM,26,25-48 months,Month-to-month,Electronic check,83.95,3,No,No,Fiber optic,Random Forest,0.7688131364008658,High,Month-to-month contract; No technical support; No online security,High,False
0168-XZKBB,19,13-24 months,Month-to-month,Electronic check,86.85,3,No,No,Fiber optic,Random Forest,0.7685205213535364,High,Month-to-month contract; No technical support; No online security,High,False
4301-VVZKA,16,13-24 months,Month-to-month,Electronic check,75.4,2,No,No,Fiber optic,Random Forest,0.7684290290072314,High,Month-to-month contract; No technical support; No online security,High,False
4074-SJFFA,1,0-12 months,Month-to-month,Mailed check,54.75,2,No,No,DSL,Random Forest,0.7683882164574569,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0958-YHXGP,7,0-12 months,Month-to-month,Mailed check,69.9,1,No,No,Fiber optic,Random Forest,0.768289561635258,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6339-YPSAH,9,0-12 months,Month-to-month,Electronic check,73.8,2,No,No,Fiber optic,Random Forest,0.7682328908885776,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2386-LAHRK,1,0-12 months,Month-to-month,Mailed check,53.5,2,No,No,DSL,Random Forest,0.7682189588866442,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4929-BSTRX,1,0-12 months,Month-to-month,Mailed check,53.55,2,No,No,DSL,Random Forest,0.7682189588866442,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7029-RPUAV,17,13-24 months,Month-to-month,Credit card (automatic),100.45,5,No,No,Fiber optic,Random Forest,0.7681607412934971,High,Month-to-month contract; No technical support; No online security,High,False
3453-RTHJQ,6,0-12 months,Month-to-month,Electronic check,69.1,1,No,No,Fiber optic,Random Forest,0.7679687798192971,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2592-SEIFQ,3,0-12 months,Month-to-month,Electronic check,24.75,0,No,No,DSL,Random Forest,0.7678324366212521,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8642-GVWRF,2,0-12 months,Month-to-month,Bank transfer (automatic),79.7,3,No,No,Fiber optic,Random Forest,0.7677848372129928,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8182-BJDSI,28,25-48 months,Month-to-month,Electronic check,89.95,4,No,No,Fiber optic,Random Forest,0.7672862287673702,High,Month-to-month contract; No technical support; No online security,High,False
4484-CGXFK,3,0-12 months,Month-to-month,Electronic check,55.3,2,No,No,DSL,Random Forest,0.7670876646440675,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4484-GLZOU,52,Above 48 months,Month-to-month,Electronic check,105.05,6,No,No,Fiber optic,Random Forest,0.7670674655152152,High,Month-to-month contract; No technical support; No online security,High,False
2799-ARNLO,5,0-12 months,Month-to-month,Electronic check,69.35,1,No,No,Fiber optic,Random Forest,0.766855773942056,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2640-PMGFL,27,25-48 months,Month-to-month,Electronic check,79.5,3,Yes,No,Fiber optic,Random Forest,0.7668527432459521,High,Month-to-month contract; No online security; Electronic check payment,High,False
1766-GKNMI,29,25-48 months,Month-to-month,Electronic check,84.9,3,No,No,Fiber optic,Random Forest,0.766846889267197,High,Month-to-month contract; No technical support; No online security,High,False
3384-CTMSF,47,25-48 months,Month-to-month,Electronic check,104.1,6,No,No,Fiber optic,Random Forest,0.7667739243098337,High,Month-to-month contract; No technical support; No online security,High,False
4822-YCXMX,25,25-48 months,Month-to-month,Electronic check,84.8,3,No,No,Fiber optic,Random Forest,0.7666172458747182,High,Month-to-month contract; No technical support; No online security,High,False
5937-EORGB,15,13-24 months,Month-to-month,Electronic check,96.5,5,No,Yes,Fiber optic,Random Forest,0.7663948031593542,High,Month-to-month contract; No technical support; Electronic check payment,High,False
4283-FUTGF,19,13-24 months,Month-to-month,Electronic check,79.85,3,No,No,Fiber optic,Random Forest,0.7662444161227067,High,Month-to-month contract; No technical support; No online security,High,False
0923-PNFUB,3,0-12 months,Month-to-month,Electronic check,83.75,3,No,No,Fiber optic,Random Forest,0.7662425830520307,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8903-XEBGX,2,0-12 months,Month-to-month,Electronic check,55.3,2,No,No,DSL,Random Forest,0.7660882368181097,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4450-DLLMH,2,0-12 months,Month-to-month,Credit card (automatic),71.3,1,No,No,Fiber optic,Random Forest,0.7655843861376458,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5288-AHOUP,11,0-12 months,Month-to-month,Electronic check,78.5,2,No,No,Fiber optic,Random Forest,0.7652957671743444,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6772-KSATR,1,0-12 months,Month-to-month,Electronic check,81.7,3,No,Yes,Fiber optic,Random Forest,0.7650340932157352,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9054-FOWNV,22,13-24 months,Month-to-month,Electronic check,88.75,4,No,No,Fiber optic,Random Forest,0.7649015973669137,High,Month-to-month contract; No technical support; No online security,High,False
8714-CTZJW,4,0-12 months,Month-to-month,Credit card (automatic),82.85,3,No,No,Fiber optic,Random Forest,0.7646839121703329,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5760-IFJOZ,3,0-12 months,Month-to-month,Mailed check,107.95,6,No,No,Fiber optic,Random Forest,0.7646410796431619,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8485-GJCDN,5,0-12 months,Month-to-month,Mailed check,69.05,1,No,No,Fiber optic,Random Forest,0.7644787091313598,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6734-GMPVK,5,0-12 months,Month-to-month,Electronic check,105.3,6,No,No,Fiber optic,Random Forest,0.7644457042283792,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3951-NJCVI,42,25-48 months,Month-to-month,Electronic check,95.05,4,No,No,Fiber optic,Random Forest,0.7642874747609841,High,Month-to-month contract; No technical support; No online security,High,False
4349-GFQHK,1,0-12 months,Month-to-month,Electronic check,54.35,3,No,No,DSL,Random Forest,0.7642663237347613,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3427-GGZZI,19,13-24 months,Month-to-month,Electronic check,89.1,4,No,No,Fiber optic,Random Forest,0.7635749679362116,High,Month-to-month contract; No technical support; No online security,High,False
9279-CJEOJ,21,13-24 months,Month-to-month,Bank transfer (automatic),95.4,4,No,No,Fiber optic,Random Forest,0.7634209415520384,High,Month-to-month contract; No technical support; No online security,High,False
2103-ZRXFN,1,0-12 months,Month-to-month,Mailed check,50.75,2,No,No,DSL,Random Forest,0.7634162483238927,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5087-SUURX,18,13-24 months,Month-to-month,Electronic check,39.05,2,No,No,DSL,Random Forest,0.7634043455125705,High,Month-to-month contract; No technical support; No online security,High,False
2880-FPNAE,2,0-12 months,Month-to-month,Electronic check,74.2,2,No,No,Fiber optic,Random Forest,0.763292184321754,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6352-TWCAU,35,25-48 months,Month-to-month,Electronic check,86.45,3,No,No,Fiber optic,Random Forest,0.7629114517197861,High,Month-to-month contract; No technical support; No online security,High,False
2575-GFSOE,7,0-12 months,Month-to-month,Electronic check,69.0,1,No,No,Fiber optic,Random Forest,0.7625645260925591,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4598-XLKNJ,25,25-48 months,Month-to-month,Electronic check,98.5,5,No,No,Fiber optic,Random Forest,0.7624925739910102,High,Month-to-month contract; No technical support; No online security,High,False
0258-NOKBL,3,0-12 months,Month-to-month,Electronic check,90.4,4,No,No,Fiber optic,Random Forest,0.7624769467350693,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2528-HFYZX,17,13-24 months,Month-to-month,Electronic check,76.45,2,No,No,Fiber optic,Random Forest,0.7624287768958463,High,Month-to-month contract; No technical support; No online security,High,False
1867-BDVFH,11,0-12 months,Month-to-month,Electronic check,74.35,2,No,No,Fiber optic,Random Forest,0.7621577787614254,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5998-VVEJY,26,25-48 months,Month-to-month,Electronic check,80.5,3,Yes,No,Fiber optic,Random Forest,0.7621302159541401,High,Month-to-month contract; No online security; Electronic check payment,High,False
0455-XFASS,3,0-12 months,Month-to-month,Electronic check,69.55,1,No,No,Fiber optic,Random Forest,0.7617558406384991,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0330-IVZHA,5,0-12 months,Month-to-month,Electronic check,69.95,1,No,No,Fiber optic,Random Forest,0.7616046675696924,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2398-YPMUR,13,13-24 months,Month-to-month,Electronic check,70.15,1,No,No,Fiber optic,Random Forest,0.7615502942015285,High,Month-to-month contract; No technical support; No online security,High,False
9540-JYROE,8,0-12 months,Month-to-month,Mailed check,70.1,1,No,No,Fiber optic,Random Forest,0.7614589444607968,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3751-KTZEL,1,0-12 months,Month-to-month,Mailed check,35.05,1,No,No,DSL,Random Forest,0.761452040611504,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8734-DKSTZ,10,0-12 months,Month-to-month,Electronic check,85.95,3,No,No,Fiber optic,Random Forest,0.7610177553736317,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4706-AXVKM,11,0-12 months,Month-to-month,Credit card (automatic),84.8,3,No,No,Fiber optic,Random Forest,0.7609801522280495,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0947-MUGVO,20,13-24 months,Month-to-month,Electronic check,73.65,2,No,No,Fiber optic,Random Forest,0.7609447700673034,High,Month-to-month contract; No technical support; No online security,High,False
4361-JEIVL,1,0-12 months,Month-to-month,Electronic check,44.4,1,No,No,DSL,Random Forest,0.7607437903983894,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3278-FSIXX,2,0-12 months,Month-to-month,Mailed check,45.25,1,No,No,DSL,Random Forest,0.7606248232180882,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3669-OYSJI,1,0-12 months,Month-to-month,Credit card (automatic),46.2,1,No,No,DSL,Random Forest,0.7604570485176825,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
6986-IXNDM,14,13-24 months,Month-to-month,Electronic check,92.9,3,No,No,Fiber optic,Random Forest,0.7602733009858644,High,Month-to-month contract; No technical support; No online security,High,False
7511-YMXVQ,9,0-12 months,Month-to-month,Electronic check,45.4,2,No,No,DSL,Random Forest,0.760212039042142,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3346-BRMIS,18,13-24 months,Month-to-month,Electronic check,48.35,3,No,No,DSL,Random Forest,0.7598990028398703,High,Month-to-month contract; No technical support; No online security,High,False
3235-ETOOB,8,0-12 months,Month-to-month,Electronic check,74.5,2,No,Yes,Fiber optic,Random Forest,0.7596574840769234,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7841-TZDMQ,2,0-12 months,Month-to-month,Credit card (automatic),46.0,1,No,No,DSL,Random Forest,0.7596509605095463,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7206-PQBBZ,11,0-12 months,Month-to-month,Electronic check,70.2,1,No,No,Fiber optic,Random Forest,0.7596006885275323,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7593-XFKDI,1,0-12 months,Month-to-month,Mailed check,46.3,1,No,No,DSL,Random Forest,0.7595616543580405,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3799-ISUZQ,7,0-12 months,Month-to-month,Bank transfer (automatic),69.95,1,No,No,Fiber optic,Random Forest,0.7593381312057694,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0125-LZQXK,15,13-24 months,Month-to-month,Electronic check,101.35,5,Yes,No,Fiber optic,Random Forest,0.7593082133623801,High,Month-to-month contract; No online security; Electronic check payment,High,False
6876-ADESB,1,0-12 months,Month-to-month,Electronic check,48.95,2,No,No,DSL,Random Forest,0.7591910100919034,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4815-GBTCD,4,0-12 months,Month-to-month,Electronic check,25.15,0,No,No,DSL,Random Forest,0.7591674563856428,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5028-GZLDO,2,0-12 months,Month-to-month,Credit card (automatic),70.7,1,No,No,Fiber optic,Random Forest,0.758977708044109,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0402-CQAJN,37,25-48 months,Month-to-month,Bank transfer (automatic),101.9,6,No,No,Fiber optic,Random Forest,0.7588847950313883,High,Month-to-month contract; No technical support; No online security,High,False
7054-LGEQW,1,0-12 months,Month-to-month,Mailed check,45.95,1,No,No,DSL,Random Forest,0.7588429151724781,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3966-HRMZA,3,0-12 months,Month-to-month,Mailed check,75.05,2,No,No,Fiber optic,Random Forest,0.7588001428299623,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5119-NZPTV,2,0-12 months,Month-to-month,Electronic check,70.1,1,No,No,Fiber optic,Random Forest,0.758783538202935,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1264-BYWMS,55,Above 48 months,Month-to-month,Electronic check,96.8,4,No,No,Fiber optic,Random Forest,0.7587675458417861,High,Month-to-month contract; No technical support; No online security,High,False
2108-XWMPY,3,0-12 months,Month-to-month,Mailed check,35.45,2,No,Yes,DSL,Random Forest,0.7586327159007094,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9799-CAYJJ,2,0-12 months,Month-to-month,Electronic check,69.3,1,No,No,Fiber optic,Random Forest,0.7585103964484388,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0674-EYYZV,1,0-12 months,Month-to-month,Electronic check,54.65,2,No,No,DSL,Random Forest,0.7583547372336048,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7065-YUNRY,1,0-12 months,Month-to-month,Mailed check,45.3,1,No,No,DSL,Random Forest,0.7582714651251447,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7377-DMMRI,2,0-12 months,Month-to-month,Electronic check,47.8,2,No,Yes,DSL,Random Forest,0.7582422086007183,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4373-VVHQL,1,0-12 months,Month-to-month,Electronic check,44.75,1,No,No,DSL,Random Forest,0.7581945253511028,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2608-BHKFN,4,0-12 months,Month-to-month,Credit card (automatic),70.05,1,No,No,Fiber optic,Random Forest,0.7579489684734058,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5364-XYIRR,51,Above 48 months,Month-to-month,Electronic check,94.65,4,No,No,Fiber optic,Random Forest,0.757665915286877,High,Month-to-month contract; No technical support; No online security,High,False
7321-PKUYW,11,0-12 months,Month-to-month,Electronic check,90.15,4,Yes,No,Fiber optic,Random Forest,0.7575469804531079,High,Month-to-month contract; Short customer tenure; No online security,High,False
4671-LXRDQ,2,0-12 months,Month-to-month,Mailed check,45.0,1,No,No,DSL,Random Forest,0.757282385158651,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3223-DWFIO,4,0-12 months,Month-to-month,Electronic check,69.35,1,No,No,Fiber optic,Random Forest,0.7571631562000811,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4686-UXDML,21,13-24 months,Month-to-month,Credit card (automatic),99.85,5,No,No,Fiber optic,Random Forest,0.7571300886140295,High,Month-to-month contract; No technical support; No online security,High,False
0524-IAVZO,30,25-48 months,Month-to-month,Electronic check,85.0,3,No,No,Fiber optic,Random Forest,0.757047966395655,High,Month-to-month contract; No technical support; No online security,High,False
2831-EBWRN,4,0-12 months,Month-to-month,Electronic check,45.9,1,No,No,DSL,Random Forest,0.7568908428399823,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5117-IFGPS,29,25-48 months,Month-to-month,Electronic check,84.3,3,No,No,Fiber optic,Random Forest,0.756708717806096,High,Month-to-month contract; No technical support; No online security,High,False
5981-ITEMU,40,25-48 months,Month-to-month,Bank transfer (automatic),97.1,4,No,No,Fiber optic,Random Forest,0.7566250436498181,High,Month-to-month contract; No technical support; No online security,High,False
3550-SAHFP,33,25-48 months,Month-to-month,Electronic check,83.35,3,No,No,Fiber optic,Random Forest,0.7565640478032584,High,Month-to-month contract; No technical support; No online security,High,False
3365-SAIGS,17,13-24 months,Month-to-month,Electronic check,83.55,3,No,No,Fiber optic,Random Forest,0.7565427635824821,High,Month-to-month contract; No technical support; No online security,High,False
5365-LLFYV,2,0-12 months,Month-to-month,Mailed check,45.85,1,No,No,DSL,Random Forest,0.7563848894714815,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7442-YGZFK,1,0-12 months,Month-to-month,Credit card (automatic),49.8,2,No,No,DSL,Random Forest,0.7558080395045309,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0196-JTUQI,9,0-12 months,Month-to-month,Credit card (automatic),75.2,2,No,No,Fiber optic,Random Forest,0.7558076123534837,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7802-EFKNY,5,0-12 months,Month-to-month,Electronic check,24.95,0,No,No,DSL,Random Forest,0.7557363753706909,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4124-MMETB,22,13-24 months,Month-to-month,Credit card (automatic),94.65,4,No,No,Fiber optic,Random Forest,0.7556240825523721,High,Month-to-month contract; No technical support; No online security,High,False
8705-WZCYL,1,0-12 months,Month-to-month,Electronic check,44.8,1,No,No,DSL,Random Forest,0.7550812387063485,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5832-XKAES,2,0-12 months,Month-to-month,Credit card (automatic),69.8,1,No,No,Fiber optic,Random Forest,0.7550647234446567,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8276-MQBYC,51,Above 48 months,Month-to-month,Electronic check,97.8,5,No,No,Fiber optic,Random Forest,0.7547537493408243,High,Month-to-month contract; No technical support; No online security,High,False
3566-HJGPK,1,0-12 months,Month-to-month,Mailed check,45.55,1,No,No,DSL,Random Forest,0.7546771349729535,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1501-SGHBW,2,0-12 months,Month-to-month,Mailed check,45.85,1,No,No,DSL,Random Forest,0.7545371892703062,High,Month-to-month contract; Short customer tenure; No technical support,Medium,True
2656-FMOKZ,15,13-24 months,Month-to-month,Mailed check,74.45,2,No,No,Fiber optic,Random Forest,0.7538974279993679,High,Month-to-month contract; No technical support; No online security,High,False
6595-COKXZ,1,0-12 months,Month-to-month,Mailed check,44.45,1,No,No,DSL,Random Forest,0.7538030821468634,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2275-RBYQS,1,0-12 months,Month-to-month,Mailed check,45.4,1,No,No,DSL,Random Forest,0.753718968346288,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5692-FPTAH,1,0-12 months,Month-to-month,Mailed check,45.4,1,No,No,DSL,Random Forest,0.753718968346288,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2082-OJVTK,29,25-48 months,Month-to-month,Electronic check,89.2,4,No,No,Fiber optic,Random Forest,0.7535353080158755,High,Month-to-month contract; No technical support; No online security,High,False
4480-QQRHC,8,0-12 months,Month-to-month,Bank transfer (automatic),74.05,2,No,No,Fiber optic,Random Forest,0.7534703991449452,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9600-UDOPK,30,25-48 months,Month-to-month,Credit card (automatic),94.05,4,No,No,Fiber optic,Random Forest,0.75346943545379,High,Month-to-month contract; No technical support; No online security,High,False
8120-JDCAM,4,0-12 months,Month-to-month,Mailed check,69.55,1,No,No,Fiber optic,Random Forest,0.7534608849863896,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7825-ECJRF,19,13-24 months,Month-to-month,Electronic check,106.6,6,Yes,Yes,Fiber optic,Random Forest,0.7533551909451404,High,Month-to-month contract; Electronic check payment; Above-median monthly charge,High,False
2079-FBMZK,6,0-12 months,Month-to-month,Mailed check,69.25,1,No,No,Fiber optic,Random Forest,0.7532766734029849,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3269-ATYWD,39,25-48 months,Month-to-month,Bank transfer (automatic),95.65,4,No,No,Fiber optic,Random Forest,0.7531984861401881,High,Month-to-month contract; No technical support; No online security,High,False
0508-OOLTO,2,0-12 months,Month-to-month,Electronic check,71.65,1,No,No,Fiber optic,Random Forest,0.7522833030194878,High,Month-to-month contract; Short customer tenure; No technical support,High,False
